,Date,User.id,Verified,User Name,Tweet,Location,Source,Likes,Followers,Following,Retweets
117,2020-11-11 13:55:39,1326523990941306881,False,qooldad1978,"Unseating supposed 'evil' with evil deeds, ideas and personnels is still evil.

#BidenHarris2020 #TrumpPence2020… https://t.co/TX8vvTKsr1",Everywhere. Anywhere. Nowhere.,Twitter for Android,0,1138,1083,0
118,2020-11-11 13:33:09,1326518327817211904,False,BlissfulKhaos,"If you have to lie, cheat and steal to win, you STILL LOST!  #BasementBiden  #JoeandHo2020  #SniffandBlow… https://t.co/JHIZe8ztCq",NOYB,Twitter for iPhone,0,234,322,0
119,2020-11-11 13:28:32,1326517164732510210,False,olgamae,@jimcramer I have been selling my stocks off bc I do not trust an administration of @JoeBiden &amp; #QueMala. Sold off… https://t.co/eEuRrJbkLg,Far Away,Twitter Web App,1,29,316,0
120,2020-11-11 12:56:41,1326509150042550281,False,Farid84150783,"@Seedex5 @realDonaldTrump We Just started ✌🏼
#TrumpPence2020",Köln Deutschland,Twitter for iPhone,0,3249,4996,0
121,2020-11-11 12:33:20,1326503276020461568,False,bygod1988,"@realDonaldTrump Damn straight it’s disputed!! The corrupt, traitorous democrats have been corrupt for decades and… https://t.co/uBk4hWxgxv",,Twitter for iPhone,0,3,5,0
122,2020-11-11 12:30:26,1326502546538721281,False,OTBrun,"I will, in the strongest possible term, encourage every and all #Trump voter to JOIN the #MillionMAGAMarch on novem… https://t.co/pdZwQy8UL9",Denmark,Twitter Web App,0,8,13,0
123,2020-11-11 12:11:00,1326497653388169216,False,palus1116,"TRUMP WHITEHOUSE: The first shipment of the covid vaccine is on the
way. Stay safe. 👍👍👍👍👍 #trumpvacine #staysafe… https://t.co/nVKr7YYu5a","Philadelphia, PA•South Jersey",Twitter for Android,0,401,1564,0
124,2020-11-11 11:17:14,1326484122227929090,False,Vicent_Oliver,"#BidenWasNotElected
#StopTheSpread 
#StopTheFraud
#Elections2020 
#TrumpPence2020 
#SupremeCourt 

All crimes will… https://t.co/mh62XSIODF","Pindamonhangaba, Brasil",Twitter for Android,4,23,99,2
125,2020-11-11 11:03:34,1326480682428862464,False,FLipxpandeR,"TRUMP WINS North Carolina this means 15 electors. Now: 232 Donald Trump, 233 electors Joe Biden #TrumpPence2020 #TrumpvsBiden #trump2020","Buenos Aires, Recoleta",Twitter Web App,12,9661,9777,1
126,2020-11-11 10:58:31,1326479411579940864,False,Trumpfor4more,@Mike_Pence @SenateGOP @realDonaldTrump @Perduesenate @KLoeffler Thank you Vice President! Can you make sure there… https://t.co/nOHO6nafgO,,Twitter for iPhone,0,8,117,0
127,2020-11-11 10:49:12,1326477069329592320,False,PiscopoNicola97,"@CesareSacchetti Forgery and voting deaths - that's why Trump is still in the game! 😉✌🏻
#TrumpPence2020 #Trump… https://t.co/diEfvzhkXW","Napoli, Italia",Twitter for Android,2,339,1105,2
128,2020-11-11 10:44:01,1326475762757738506,False,PiscopoNicola97,"Forgery and voting deaths - that's why Trump is still in the game!
#TrumpPence2020 #Trump #elezioniUsa2020 #Usa2020… https://t.co/VqzmXUXlWg","Napoli, Italia",Twitter for Android,1,339,1105,0
129,2020-11-11 10:17:39,1326469129818284032,False,andiehartman1,"@nowthisnews Absolutely!   
We CANNOT Let Them Get Away With Stealing  This Election!  
#TrumpPence2020 
❤🇺🇸🐘","Tennessee, USA",Twitter for Android,0,8,67,0
130,2020-11-11 10:12:10,1326467750533935107,False,Sporph,"#2020Election @Peoples_Pundit  @LeahR77 @TrumpWarRoom #AuditTheVote #TrumpPence2020 #BOOM BOOM, BOOM, BOOM AG Barr… https://t.co/QL4LP0x1oH",Texas,Twitter for iPhone,0,64,87,0
131,2020-11-11 10:04:52,1326465910476050433,False,andiehartman1,"@realDonaldTrump Yes, We Will!  Goodness and Light Will Prevail!   We are right there behind you. Never give up!
#TrumpPence2020 
❤🇺🇸🐘","Tennessee, USA",Twitter for Android,0,8,67,0
132,2020-11-11 08:56:23,1326448676126879744,False,StevenMHenness1,"THAYE WILL FAYULL.  #TrumpPence2020 WiLL WIN, AMERICANS WIN! https://t.co/OCMRVARUf5","Coos Bay, Oregon ",Twitter for iPhone,0,243,2382,0
133,2020-11-11 07:35:36,1326428348122361856,False,ELizquintana3,@GOP My president @realDonaldTrump will be vindicated and every Lying Crook Democrat will be exposed to the whole w… https://t.co/T0Zrumncn4,"Phoenix, AZ",Twitter for Android,0,63,380,0
134,2020-11-11 07:25:41,1326425849768407043,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/YgEwicxlS1",SoCal,Twitter Web App,0,100,203,0
135,2020-11-11 07:24:33,1326425566359248903,False,spawarsyscom,"Biden had nothing to do with the vaccine. 
Told people not to take it. #TrumpPence2020 https://t.co/xSv7qqJQX0",SoCal,Twitter Web App,0,100,203,0
136,2020-11-11 07:23:39,1326425340944805890,False,ELizquintana3,@SpeakerPelosi It will be successful and all you lying Evil crooks will be exposed and my president… https://t.co/Wg0cGG3H78,"Phoenix, AZ",Twitter for Android,0,63,380,0
137,2020-11-11 07:22:39,1326425088015691776,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/uBzSMHVNiQ",SoCal,Twitter Web App,0,100,203,0
138,2020-11-11 07:19:04,1326424185044951042,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/TEIzjmUchC",SoCal,Twitter Web App,0,100,203,0
139,2020-11-11 07:17:05,1326423686925135872,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/gzlzFacrVH",SoCal,Twitter Web App,0,100,203,0
140,2020-11-11 07:16:40,1326423580767375360,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/ctWTgOmX6B",SoCal,Twitter Web App,0,100,203,0
141,2020-11-11 07:15:34,1326423306673786880,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/PMZCQ7T44Z",SoCal,Twitter Web App,0,100,203,0
142,2020-11-11 07:15:13,1326423217322545152,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/PMZCQ7T44Z",SoCal,Twitter Web App,0,100,203,0
143,2020-11-11 07:11:34,1326422301202673671,False,okeke_alfred,"@ruffydfire You haven't made any point, the difference between Nigeria and USA is Law &amp; Order. If #TrumpPence2020 r… https://t.co/ip4MuuK2dJ","Los Angeles, CA",Twitter for Android,0,55,621,0
144,2020-11-11 06:56:41,1326418554556731393,False,IVolschenk,@thomasjterence @RyanAFournier Oh my God I want to read all these keyboard hero replies when President Trump wins. #TrumpPence2020,Private ,Twitter for Android,1,12,93,0
145,2020-11-11 06:50:57,1326417108683599873,False,jessiebentley86,@realDonaldTrump Our President @realDonaldTrump and @Mike_Pence are the absolute BEST President and Vice President… https://t.co/DwvbksCmPf,United States,Twitter for iPhone,0,1792,3654,0
146,2020-11-11 06:45:48,1326415815273541633,False,spawarsyscom,"Twitter censors, I don't care if you think it is disputed.  #TrumpPence2020 https://t.co/akNzt7DMCa",SoCal,Twitter Web App,0,100,203,0
147,2020-11-11 06:44:23,1326415458761908224,False,Ne_Cs_Seyer,@WePoll_TheGame Appears Biden is prematurely making plans as the path to the White gets more complicated. States pr… https://t.co/ZsCAhKUCC6,"Missouri, USA",Twitter for iPhone,0,1342,1889,0
148,2020-11-11 06:42:58,1326415101075845123,False,canadian_q,"@tedlieu @realDonaldTrump #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can… https://t.co/a5lcSQEw1p",,Twitter for Android,0,89,546,0
149,2020-11-11 06:42:33,1326414998369947652,False,BPNInsider,Love you Big 45! #TrumpPence2020 keep fighting. We want to know the truth! #Recount #VoterCorruption https://t.co/fLOrzCrwXc,"Los Angeles, CA",Twitter for iPhone,0,7070,1243,0
150,2020-11-11 06:42:31,1326414990077734914,False,spawarsyscom,"Twitter must stop censoring NOW‼
#TrumpPence2020 https://t.co/rbkcHcmGtT",SoCal,Twitter Web App,0,100,203,0
151,2020-11-11 06:41:37,1326414763610550275,False,canadian_q,"@lacadri34 #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can stop. Figure o… https://t.co/YI7RYAGreZ",,Twitter for Android,0,89,546,0
152,2020-11-11 06:41:06,1326414631246639107,False,canadian_q,"@CBSNews @SecPompeo #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can stop.… https://t.co/xeEZgULabT",,Twitter for Android,0,89,546,0
153,2020-11-11 06:40:49,1326414561231196163,False,canadian_q,"@JoshuaPotash #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can stop. Figur… https://t.co/lRJFXv7k65",,Twitter for Android,0,89,546,0
154,2020-11-11 06:40:16,1326414421296558081,False,canadian_q,"@scarlettpeach #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can stop. Figu… https://t.co/ow6PfCFrHb",,Twitter for Android,0,89,546,0
155,2020-11-11 06:39:50,1326414313926561796,False,canadian_q,"@RichardHaass @SecPompeo #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can… https://t.co/y4rPYOBD9w",,Twitter for Android,0,89,546,0
156,2020-11-11 06:38:15,1326413913261543435,False,spawarsyscom,Must be transparent and honest ---not clandestine and rife with fraud.  PA courts cannot change law.… https://t.co/lKVEWr6XCa,SoCal,Twitter Web App,0,100,203,0
157,2020-11-11 05:56:15,1326403344169099270,False,Osh_DaNtE,@blkahn @AOC Even @RepAOC admitted during the interview that they never ran for election with the slogan green new… https://t.co/sBifq0Jc5m,Lagos Nigeria,Twitter for iPhone,0,307,767,0
158,2020-11-11 05:45:14,1326400573831307264,False,UCitnow,"@thehill @TheHillOpinion Trump's response and 71 Million Americans
#TrumpPence2020 https://t.co/kO3Ju336gc",USA,Twitter Web App,0,450,1062,0
159,2020-11-11 05:43:49,1326400217038663686,False,JBabe67,"NEVER! President Trump 2020, 2021, 2022, 2023, 2024! America is behind you! Truth WILL WIN your re-election!… https://t.co/8Enw9tLVGX",,Twitter for iPhone,1,523,4995,0
160,2020-11-11 05:41:44,1326399691140067328,False,JaegerPete,"@CatAnglin10 If she was innocent, and didn’t have anything to hide...........

She would be SCREAMING IT!!

Not hid… https://t.co/anQCW1L80O",,Twitter for iPhone,1,212,352,0
161,2020-11-11 05:31:25,1326397094593236992,False,DwarfAir,https://t.co/4qNm7HmXz0 joke of reporting at its finest #blm #trump #Trump2020 #BidenHarris2020 #Biden #BidenRiots… https://t.co/THzrZwc5xu,All Over,Twitter for Android,0,21,25,1
162,2020-11-11 05:11:30,1326392083805069312,False,roma4roni,https://t.co/Xq3JmC8WKj @realDonaldTrump Please watch this video. We the People LOVE you! #TrumpPence2020… https://t.co/MCDfAsKvrG,"Arizona, USA",Twitter for Android,0,465,437,0
163,2020-11-11 04:56:44,1326388367425232897,False,celticfire64,Where it mattered they stole what they had to steal .....  #StandWithIsrael #AbrahamAccords… https://t.co/9eoIaddFfP,,Twitter for Android,0,1626,4954,0
164,2020-11-11 04:48:19,1326386249305874434,False,USAisRight,Unfortunately most of the DOJ and the intelligence services are deep state and pro Biden 😡 😡 😡 #KAG2020… https://t.co/hAdKBmOrNk,As if ,Twitter for Android,0,730,1943,0
165,2020-11-11 04:43:47,1326385107482062849,False,cmetcalf30,@kathygriffin He’s not going to prison. Get ready for another 4 years. #TrumpPence2020,This Honkey's Gone To Heaven,Twitter for iPhone,0,138,611,0
166,2020-11-11 04:21:26,1326379483763515392,False,this_is_me_76,Ohhh He knows👀 #trump #TrumpPence2020 #45 #4MoreYears https://t.co/tbh9SjeNW5,CityofAngeles,Twitter for iPhone,2,0,37,0
167,2020-11-11 04:20:46,1326379316230434825,False,this_is_me_76,Let’s see where this goes🙄 #Trump #TrumpPence2020 #4MoreYears https://t.co/JCFaIdoSoh,CityofAngeles,Twitter for iPhone,5,0,37,0
168,2020-11-11 04:18:50,1326378830462906368,False,DawnMCol,I love how the media thinks that they can call an election. I thought it was done by legal votes in an election and… https://t.co/m9ncBsrkgi,Massachusetts,Twitter for Android,0,87,297,0
169,2020-11-11 04:12:00,1326377108994732032,False,olgamae,@RandPaul @parler_app Lol! They are marking this  fraud but didnt the @AP  push a fake Russia and Impeachment story… https://t.co/tMuyS8k1NR,Far Away,Twitter Web App,0,29,316,0
170,2020-11-11 04:05:34,1326375490085646337,False,kizmack68,@TdLombard @kizmack68 I always try to follow and follow again when twitter remove me as follower to keep myself inf… https://t.co/7rFosUsHnG,,Twitter for Android,1,141,466,0
171,2020-11-11 03:59:06,1326373865279336450,False,Michele65079578,@murray_nyc @realDonaldTrump The Devils a Liar! #TrumpPence2020,,Twitter for Android,0,5,52,0
172,2020-11-11 03:53:43,1326372506601709568,False,Michele65079578,"@FrankAmari2 @realDonaldTrump Screw London! #KeepAmericaGreat #4MoreYears #TrumpPence2020
71 Million AMERICANS",,Twitter for Android,0,5,52,0
173,2020-11-11 03:50:54,1326371799798599681,False,Michele65079578,@realDonaldTrump Thats right!!! 😁🇺🇸#TrumpPence2020 https://t.co/YH8rrv6KtZ,,Twitter for Android,0,5,52,0
174,2020-11-11 03:47:18,1326370893078142979,False,Michele65079578,@SJF67402198 @kathywidman3 @makeupuface @realDonaldTrump Its NOT over.... My God is Faithful🙏❤🇺🇸 #TrumpPence2020,,Twitter for Android,1,5,52,0
175,2020-11-11 03:44:01,1326370066275971073,False,USAisRight,@IngrahamAngle hopefully you have not referred to Biden as president elect... #KAG2020 #TrumpPence2020 #DonaldTrumpIsOurPresident,As if ,Twitter for Android,0,730,1943,0
176,2020-11-11 03:38:58,1326368795536084994,False,wingedwheel2004,@MrMichaelBurkes Love that guy! Thanks for passing on his message it was strong and to the point! #TrumpPence2020,"Belleville, MI",Twitter for Android,0,659,930,0
177,2020-11-11 03:35:40,1326367967270023168,False,retard12603630,@realDonaldTrump No we won’t! #TrumpPence2020 #VoterFraud #LegalVotesMatter #VoteTrumpToSaveAmerica,,Twitter for iPhone,0,0,2,0
178,2020-11-11 03:23:22,1326364868698664965,False,larisatrex,"#FourMoreYears #TrumpPence2020 #RiggedElection be sure to play with the toggles (without fraud—current—with)

https://t.co/NFtaA1MBfH",NH,Twitter for iPhone,0,90,251,0
179,2020-11-11 03:23:06,1326364802554408960,False,CarrieBeall,Well said @jonvoight God Bless you and God Bless Our Nation. #Truth #ElectionIntegrity #TrumpPence2020 https://t.co/ZtaZUeTVcQ,Greater Cincinnati Area,Twitter for Android,0,71,203,0
180,2020-11-11 03:11:37,1326361913781964800,False,MarkParshall,@DonaldJTrumpJr It's election fraud and you know it Twitter... @Twitter #TwitterPolice #ElectionInterference… https://t.co/Exh58vQmEM,"Sacramento, California ",Twitter for Android,0,8857,804,0
181,2020-11-11 02:57:26,1326358343229857794,False,Jpicc1,@StevePieczenik I guess all the confusion for us (average citizen) is how those #watermarks will be used.  Our best… https://t.co/bg8woxn2za,"Conservativeville, CT",Twitter for iPhone,2,96,304,0
182,2020-11-11 02:36:59,1326353199775830016,False,143CindyLou143,@realDonaldTrump @LouDobbs We love you Mr. President!! #TrumpPence2020 #ArmyForTrump #VoterCorruption https://t.co/8DuBpKtC5t,"Ohio, USA",Twitter for iPhone,2,15,32,2
183,2020-11-11 02:24:39,1326350095349149713,False,Dana63144774,"@realDonaldTrump Racist,fear monger an traitor to our country...He’s a sell out n YOU know it #TrumpPence2020 https://t.co/98CTE1NDUW",Nashville Tennessee ,Twitter for iPhone,0,14,147,0
184,2020-11-11 02:20:55,1326349155988623363,False,USAisRight,"@ABC, @CBS, @NBCNews, @CNNnewsroom, @MSNBC are not to be trusted! They're trying to destroy our Republic and help t… https://t.co/XVG75yXIVr",As if ,Twitter for Android,0,730,1943,0
185,2020-11-11 02:17:07,1326348198986752000,False,LilAl48688163,"@LindseyGrahamSC Our fight is beyond politics but while we’re at it lets kick some ass 💪🏻
#LegalVotesMatter 🇺🇸
#TrumpPence2020 🇺🇸",,Twitter for iPhone,0,0,22,0
186,2020-11-11 02:14:08,1326347446843281413,False,Dana63144774,"@realDonaldTrump @realDonaldTrump I am soo loving my TN Sen.M Blackburn.
She’s as tough as they get..Gotta love my… https://t.co/7xR1WDvdhe",Nashville Tennessee ,Twitter for iPhone,0,14,147,0
187,2020-11-11 02:09:56,1326346391610777601,False,RaiseThings,"#LegalVotesMatter #CountAllLegalVotes 

#TrumpPence2020 is over, face it. 

#PresidentBiden https://t.co/I4gD6fF01C","Los Angeles, CA",Twitter for iPhone,0,61,207,0
188,2020-11-11 02:05:05,1326345170439303170,False,ThomasJPenn,Invoke the non-Constitutional Logan Act against @JoeBiden. Remember Flynn? Release the FBI UA Biden indictment as w… https://t.co/IVS1n52M2U,"Berlin, Germany",Twitter for Android,0,65,287,0
189,2020-11-11 02:03:24,1326344746479005696,False,Faith777Trinity,"I LOVED IT 😄
 #TrumpPence2020 
4 more years! 
Smooth transition 🙏🏻✝️🇺🇸 https://t.co/fC4wRkCIMK https://t.co/u2Y52PveKi",,Twitter for iPad,0,45,291,0
190,2020-11-11 02:01:31,1326344270396198913,False,canadian_q,"@RaheemKassam @luismen1991 #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness ca… https://t.co/sKhaxlvkVX",,Twitter for Android,1,89,546,0
191,2020-11-11 01:59:45,1326343827083374594,False,scotnjones,Bill O’Reilly: 'Be cautioned' if you think Hunter Biden story is enough ... https://t.co/LAIwYZsBbh via @YouTube #TrumpPence2020 🇺🇸👌,United States,Twitter for iPhone,0,1385,2797,0
192,2020-11-11 01:46:35,1326340514904477697,False,canadian_q,"@BreitbartNews @realDonaldTrump #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madne… https://t.co/QXvog5X1wS",,Twitter for Android,0,89,546,0
193,2020-11-11 01:45:55,1326340346180198400,False,canadian_q,"@realDonaldTrump #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can stop. Fi… https://t.co/ClOMMrzfdb",,Twitter for Android,1,89,546,0
194,2020-11-11 01:45:08,1326340151153397760,False,canadian_q,"@realDonaldTrump @USMC #Republicans &amp; #democrats it is Time we listen to each other's #truth, so the Madness can st… https://t.co/Mriwd7TUps",,Twitter for Android,0,89,546,0
